Action|Reward|In Progress
1|3.105263157894737|True
1|3.105263157894737|True
1|3.105263157894737|True
3|4.105263157894737|True
1|4.105263157894737|True
0|4.105263157894737|True
1|3.2105263157894735|True
3|2.6842105263157894|True
0|2.8947368421052633|True
1|0|True
3|0|True
1|4.052631578947368|True
1|4.736842105263158|True
2|0|True
3|0|True
2|0.8421052631578946|True
2|0.8421052631578946|True
3|1.4210526315789473|True
2|0.4736842105263156|True
3|1.473684210526316|True
2|0|True
2|0.6842105263157894|True
2|0.6842105263157894|True
2|0.6842105263157894|True
2|-0.3157894736842106|True
2|-0.05263157894736825|True
2|-0.05263157894736825|True
2|-0.05263157894736825|True
2|-0.05263157894736825|True
2|-0.05263157894736825|True
3|0.9473684210526317|True
2|3.1578947368421053|True
1|1.3684210526315788|True
3|1.3684210526315788|True
2|0|True
2|1.842105263157895|True
2|1.842105263157895|True
2|1.842105263157895|True
2|0.8421052631578949|True
2|0.8421052631578949|True
3|0.0|True
2|1.3157894736842106|True
3|0|True
2|0|True
1|0|True
3|0.3157894736842104|True
2|0.3157894736842104|True
2|0|True
2|0|True
2|0|True
2|-1|True
2|-1|True
2|-0.5789473684210524|True
3|0.42105263157894757|True
2|1.8947368421052628|True
1|0.5263157894736842|True
3|2.1578947368421053|True
2|0|True
3|0.1578947368421052|True
2|0|True
1|0.1578947368421052|True
3|0.1578947368421052|True
2|4.7894736842105265|True
1|4.368421052631579|True
3|0.9473684210526317|True
1|4.0|True
1|3.736842105263158|True
3|3.526315789473684|True
1|3.1052631578947363|True
0|2.947368421052632|True
1|0|True
3|0|True
2|0|True
1|1.0526315789473684|True
3|1.0526315789473684|True
2|1.0526315789473684|True
2|0.8421052631578946|True
2|0.8421052631578946|True
2|0.8421052631578946|True
3|0.8421052631578946|True
2|2.1578947368421053|True
1|0|True
3|0|True
2|0|True
2|1.3157894736842106|True
2|1.3157894736842106|True
2|0|True
2|-1|True
3|0|True
2|0.4736842105263156|True
1|1.3157894736842106|True
3|1.3157894736842106|True
2|1.3684210526315788|True
2|0|True
2|0|True
2|0|True
2|-1|True
2|-1|True
3|0.8947368421052632|True
2|0.8421052631578946|True
1|1.7894736842105263|True
3|4.315789473684211|True
1|4.7894736842105265|True
2|4.631578947368421|True
1|1.5789473684210527|True
3|0|True
2|0|True
2|1.7368421052631577|True
2|1.7368421052631577|True
2|1.0526315789473684|True
2|0.05263157894736836|True
2|0.05263157894736836|True
2|0.05263157894736836|True
2|0.05263157894736836|True
2|0.05263157894736836|True
3|1.0526315789473684|True
2|0|True
2|0|True
2|0|True
2|0|True
2|-1|True
2|-1|True
3|0|True
2|4.052631578947368|True
2|1.2105263157894735|True
2|1.2105263157894735|True
2|1.2105263157894735|True
3|1.2105263157894735|True
1|3.526315789473684|True
0|0|True
1|0|True
1|0|True
1|2.947368421052632|True
1|-0.7894736842105262|True
1|-0.3157894736842106|False
