Action|Reward|In Progress
1|3.578947368421052|True
1|3.8421052631578947|True
1|3.7894736842105265|True
1|3.8421052631578947|True
1|3.6315789473684212|True
1|3.8421052631578947|True
3|4.842105263157895|True
1|4.736842105263158|True
1|4.2631578947368425|True
3|4.2631578947368425|True
1|4.2631578947368425|True
2|4.526315789473684|True
1|1.8947368421052628|True
3|1.105263157894737|True
2|1.105263157894737|True
2|0|True
3|1.4210526315789473|True
2|1.4210526315789473|True
3|0|True
2|0|True
1|0.9473684210526317|True
3|0.9473684210526317|True
2|0|True
2|0|True
2|0|True
2|0|True
3|1.263157894736842|True
2|0|True
1|0|True
3|0|True
2|0|True
2|0|True
2|0|True
3|0|True
2|1.263157894736842|True
2|0.9473684210526317|True
1|0.7894736842105265|True
3|0.7894736842105265|True
2|2.421052631578947|True
2|3.68421052631579|True
2|0|True
2|0|True
2|-1|True
2|-1|True
2|-1|True
2|-1|True
2|-1|True
3|0.3157894736842104|True
1|4.421052631578947|True
3|3.526315789473684|True
2|4.2105263157894735|True
1|0.3157894736842104|True
2|0.052631578947368585|True
3|0.052631578947368585|True
1|0|True
1|0|True
3|0|True
1|3.894736842105263|True
1|3.5789473684210527|True
1|4.578947368421052|True
3|4.578947368421052|True
2|4.947368421052632|True
1|3.1578947368421053|True
2|0.7894736842105265|True
2|0|True
3|0|True
1|2.263157894736842|True
2|0.8421052631578946|True
3|0.8421052631578946|True
2|0.8421052631578946|True
2|0.8421052631578946|True
3|0.8421052631578946|True
2|0.8421052631578946|True
3|0.8421052631578946|True
2|0.8421052631578946|True
2|0.8421052631578946|True
2|0.8421052631578946|True
2|0.8421052631578946|True
2|-0.15789473684210542|True
2|-0.15789473684210542|True
2|-0.15789473684210542|True
2|-0.15789473684210542|True
2|0.15789473684210553|True
2|0.15789473684210553|True
2|0.15789473684210553|True
2|0.15789473684210553|True
2|0.15789473684210553|True
2|0.15789473684210553|True
2|0.15789473684210553|True
2|0.15789473684210553|True
2|0.15789473684210553|True
2|0.15789473684210553|True
2|0.15789473684210553|True
3|1.1578947368421055|True
2|1.1578947368421055|True
1|1.1578947368421055|True
3|1.1578947368421055|True
2|0.736842105263158|True
1|1.8947368421052628|True
1|0|True
1|0|True
1|0.6315789473684212|True
1|0.6315789473684212|True
1|0.6315789473684212|True
1|-1|True
1|-2.220446049250313e-16|True
1|0.10526315789473695|False
