Action|Reward|In Progress
3|1.3157894736842106|True
2|2.263157894736842|True
1|1.4210526315789473|True
3|0.9999999999999998|True
2|0.9999999999999998|True
2|1.2105263157894735|True
2|1.2105263157894735|True
2|1.2105263157894735|True
2|1.2105263157894735|True
2|0.9999999999999998|True
3|0.9999999999999998|True
3|1.4210526315789473|True
2|1.6315789473684212|True
3|3.1578947368421053|True
1|4.842105263157895|True
3|4.684210526315789|True
1|3.8421052631578947|True
3|3.894736842105263|True
1|3.526315789473684|True
0|2.6315789473684212|True
1|2.368421052631579|True
3|2.368421052631579|True
3|2.1578947368421053|True
2|2.947368421052632|True
1|0.8947368421052632|True
3|2.578947368421053|True
2|2.6842105263157894|True
1|1.263157894736842|True
3|2.1052631578947367|True
2|1.3157894736842106|True
